Marca temporal,How much money have you used in-game?,SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the F2P NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,What do you think about an option of Auto-Play or NP skip?,Do you think Aniplex and DW care about the NA player and fanbase?,"How do you feel the game runs for you, after the game engine change? (From Unity5 to Unity 2018)","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),What is your preferred card type? or meta?,"Do you often play with your waifu/husbando/favorite character, or mostly do you play with meta?","Do you play any other gacha contained in this list, or any other gacha in general?","Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?"
11/07/2020 16:39:56,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enkidu,,,"Jack the Ripper, Shuten Douji, Cleopatra, King Hassan, Semiramis",Florence Nightingale,Jeanne D'arc,,,,No,Between 1 year 6 months and 2 years,9,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.",Indifferent,Edmond Dantes,Amakusa Shirou,Quick,I do a mix of both.,I only play FGO as gacha,Other,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:40:22,F2P,Okita Souji,Artoria Pendragon [Archer],Tamamo no Mae [Lancer],"Francis Drake, Ozymandias",Zhuge Liang [El-Melloi II],"Jack the Ripper, King Hassan",Vlad III,,Jeanne D'arc [Alter],,Katsushika Hokusai,Yes,Between 2 years and 2 years 6 months,12,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the F2P players in the game.","(iOS) Yes, I feel it runs faster/better.",Indifferent,Jalter ,Blackbeard ,"I do not prefer any card type or ""meta"".",I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:40:36,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Ryougi Shiki","Orion, Nikola Tesla, Arjuna","Brynhildr, Artoria Pendragon [Lancer]",Francis Drake,"Zhuge Liang [El-Melloi II], Scáthach-Skaði",Jack the Ripper,Vlad III,"Jeanne D'arc, Amakusa Shirou",,"Sesshōin Kiara, Okita Sōji (Alter)",,Yes,More than 3 years,20,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Asagami Fujino,Bradamante,"I do not prefer any card type or ""meta"".",I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:40:46,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Ryougi Shiki, Miyamoto Musashi, Arthur Pendragon [Prototype]",Nikola Tesla,"Karna, Enkidu",,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Leonardo Da Vinci",King Hassan,Sakata Kintoki,Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",,Abigail Williams,Yes,Between 1 year and 1 year 6 months,19,"Yes, I have saved for a Servant.",I am saving towards a future servant,"Slow, the content should be released faster to catch up CN/JP/TW","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,"(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Arjuna Alter,Medb,Buster,I often prefer waifu/husbando/favorite character to play.,Grand Blue Fantasy,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:41:35,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryougi Shiki, Arthur Pendragon [Prototype]","Gilgamesh, Orion, Artoria Pendragon [Archer]","Tamamo no Mae [Lancer], Ereshkigal","Francis Drake, Ozymandias","Zhuge Liang [El-Melloi II], Merlin, Scáthach-Skaði","Jack the Ripper, Cleopatra","Vlad III, Florence Nightingale",Jeanne D'arc,Jeanne D'arc [Alter],Sesshōin Kiara,Abigail Williams,Yes,More than 3 years,24,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jeanne,Emiya,"I do not prefer any card type or ""meta"".",I often prefer waifu/husbando/favorite character to play.,I only play FGO as gacha,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:41:40,F2P,"Mordred, Nero Claudius [Bride], Ryougi Shiki","Orion, Nikola Tesla, Ishtar","Karna, Ereshkigal","Francis Drake, Ozymandias","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Scheherazade, Nero Claudius [Caster], Scáthach-Skaði","Jack the Ripper, MHX",Vlad III,"Jeanne D'arc, Sherlock Holmes",Jeanne D'arc [Alter],,,Yes,Between 2 years 6 months and 3 years,27,"Yes, I have saved for a Servant.",I mostly got all my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the F2P players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Ereshkigal,Caster Gilles,"I do not prefer any card type or ""meta"".",I do a mix of both.,FE: Heroes,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:41:46,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Okita Souji, Nero Claudius [Bride], Miyamoto Musashi","Orion, Arjuna, Artoria Pendragon [Archer]","Brynhildr, Enkidu","Francis Drake, Queen Medb, Iskandar","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Nero Claudius [Caster], Scáthach-Skaði","Shuten Douji, Osakabehime","Sakata Kintoki, Minamoto no Raikō, Mysterious Heroine X (Alter)",Jeanne D'arc,,Okita Sōji (Alter),"Abigail Williams, Katsushika Hokusai",Yes,More than 3 years,29,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,"Yes, they do a great job to incentive to keep the players in the game.","(iOS) Yes, I feel it runs faster/better.",Indifferent,MHX Alter,,"I do not prefer any card type or ""meta"".",I do a mix of both.,Epic Seven,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:42:01,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Ryougi Shiki, Sigurd","Orion, Nikola Tesla, Artoria Pendragon [Archer]","Scathach, Karna, Artoria Pendragon [Lancer], Enkidu","Francis Drake, Queen Medb, Iskandar, Ozymandias, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Leonardo Da Vinci, Illyasviel von Einzbern, Scheherazade, Scáthach-Skaði","Jack the Ripper, MHX","Vlad III, Florence Nightingale, Mysterious Heroine X (Alter), Hijikata Toshizō","Jeanne D'arc, Amakusa Shirou",,Sesshōin Kiara,Abigail Williams,No,More than 3 years,46,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Artoria Pendragon,Mordred,Arts,My waifu/husbando/favorite character is meta.,Epic 7,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:42:31,F2P,"Artoria Pendragon, Altera, Okita Souji, Arthur Pendragon [Prototype]",Nikola Tesla,,Francis Drake,"Zhuge Liang [El-Melloi II], Xuanzang, Illyasviel von Einzbern, Merlin, Anastasia",Jack the Ripper,"Vlad III, Cu Chulainn [Alter]",,,,Abigail Williams,Yes,More than 3 years,17,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,Not Sure,"(Android) Yes, I feel it runs faster/better.",Indifferent,Wu Zetian,Stheno,"I do not prefer any card type or ""meta"".",I do a mix of both.,"FE: Heroes, Pokémon Masters",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:42:50,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Nero Claudius [Bride], Ryougi Shiki",Napoléon,"Artoria Pendragon [Lancer], Enkidu","Francis Drake, Quetzalcoatl, Achilles","Zhuge Liang [El-Melloi II], Xuanzang, Illyasviel von Einzbern, Anastasia",Shuten Douji,Mysterious Heroine X (Alter),Jeanne D'arc,,,Katsushika Hokusai,Yes,More than 3 years,21,"No, I use my quartz as soon I get them.",,"Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",I want no changes,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Quetzalcoatl,Astolfo ,"I do not prefer any card type or ""meta"".",I do a mix of both.,"Grand Blue Fantasy, Arknights",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:15,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Mordred, Miyamoto Musashi",Artoria Pendragon [Archer],"Brynhildr, Tamamo no Mae [Lancer], Enkidu",Francis Drake,"Zhuge Liang [El-Melloi II], Xuanzang, Merlin, Scheherazade, Scáthach-Skaði",Jack the Ripper,"Vlad III, Florence Nightingale, Minamoto no Raikō",Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Sesshōin Kiara,,Yes,More than 3 years,15,"Yes, I have saved for a Servant.",I got the servant(s) that I saved quartz for.,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",I don't care,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jeanne d'Arc (Alter),Arjuna (Archer),Buster,I do a mix of both.,I only play FGO as gacha,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:36,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Mordred, Miyamoto Musashi",Arjuna,"Artoria Pendragon [Lancer], Tamamo no Mae [Lancer]","Ozymandias, Quetzalcoatl","Xuanzang, Illyasviel von Einzbern, Anastasia","Cleopatra, Osakabehime","Vlad III, Florence Nightingale, Mysterious Heroine X (Alter)",Jeanne D'arc,Edmond Dantes,"Meltlilith, Sesshōin Kiara",,Yes,Between 1 year 6 months and 2 years,28,"Yes, I have saved for a Servant.",I only rarely got my goal,"Slow, the content should be released faster to catch up CN/JP/TW","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jeanne Archer ,Bomb demon,Quick,My waifu/husbando/favorite character is meta.,"Arknights, Dragalia, another eden",Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:41,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Okita Souji, Miyamoto Musashi",Artoria Pendragon [Archer],Tamamo no Mae [Lancer],Queen Medb,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Illyasviel von Einzbern, Scáthach-Skaði",Jack the Ripper,"Cu Chulainn [Alter], Mysterious Heroine X (Alter)","Jeanne D'arc, Sherlock Holmes",,Meltlilith,,No,Between 2 years and 2 years 6 months,18,"Yes, I have saved for a Servant.",I mostly got all my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,Not Sure,"(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Meltryllis,,Quick,I do a mix of both.,Arknights,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:42,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gilgamesh, Ishtar","Tamamo no Mae [Lancer], Enkidu","Ozymandias, Quetzalcoatl","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Scáthach-Skaði","Jack the Ripper, Shuten Douji, King Hassan","Sakata Kintoki, Minamoto no Raikō",Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Meltlilith,,Yes,Between 2 years 6 months and 3 years,23,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","(Android) Yes, I feel it runs faster/better.","No, I think NA shouldn't try to catch up in those dead weeks.",Tamamo,,Arts,I do a mix of both.,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:48,F2P,"Altera, Mordred, Miyamoto Musashi","Orion, James Moriarty",Karna,,"Zhuge Liang [El-Melloi II], Xuanzang, Nero Claudius [Caster]","Shuten Douji, King Hassan",,,Edmond Dantes,"Meltlilith, Sesshōin Kiara",Abigail Williams,Yes,Between 2 years 6 months and 3 years,18,"Yes, I have saved for a Servant.",I only rarely got my goal,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I want no changes,"No, they've been doing not a good job to keep the F2P players in the game.","(iOS) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Edmond Dantes,,Quick,I do a mix of both.,"Azur Lane, Arknights",,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:55,F2P,"Okita Souji, Ryougi Shiki, Miyamoto Musashi",Arjuna,Enkidu,,"Zhuge Liang [El-Melloi II], Tamamo-no-mae",,Minamoto no Raikō,Sherlock Holmes,Jeanne D'arc [Alter],Sesshōin Kiara,Abigail Williams,Yes,Between 1 year and 1 year 6 months,14,"Yes, I have saved for a Servant.",I am saving towards a future servant,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",I don't care,Not Sure,"(Android) Yes, I feel it runs faster/better.","Yes, I think NA should try to catch up in those dead weeks.",Jalter,Skadi,Buster,I often prefer waifu/husbando/favorite character to play.,The battle cats,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2020 16:43:57,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthur Pendragon [Prototype],,,,,,,,,,,,More than 3 years,14,"Yes, I have saved for a Servant.",I am saving towards a future servant,"Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,Don't care,(Android) I feel it runs the same.,"No, I think NA shouldn't try to catch up in those dead weeks.",tamama,,Buster,I often prefer waifu/husbando/favorite character to play.,Azur Lane,Prefer not to say,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
